trip_id,vehicle_id,longitude,latitude,tstamp,speed
241901869,3905,-122.557818,45.544493,2023-01-20 17:36:23,12.8
241901869,3905,-122.557808,45.545103,2023-01-20 17:36:28,13.6
241901869,3905,-122.557802,45.545733,2023-01-20 17:36:33,13.8
241901869,3905,-122.557793,45.546368,2023-01-20 17:36:38,13.8
241901869,3905,-122.557773,45.546963,2023-01-20 17:36:43,13.2
241901869,3905,-122.557752,45.547485,2023-01-20 17:36:48,11.4
241901869,3905,-122.557748,45.547853,2023-01-20 17:36:53,8.0
241901869,3905,-122.557745,45.548147,2023-01-20 17:36:58,6.4
241901869,3905,-122.557753,45.548543,2023-01-20 17:37:03,8.8
241901869,3905,-122.557798,45.54959,2023-01-20 17:37:13,11.5
241901869,3905,-122.557797,45.550153,2023-01-20 17:37:18,12.4
241901869,3905,-122.557762,45.551207,2023-01-20 17:37:28,11.5
241901869,3905,-122.557717,45.551405,2023-01-20 17:37:33,4.4
241901869,3905,-122.557485,45.551812,2023-01-20 17:38:03,1.9
241901869,3905,-122.557122,45.551788,2023-01-20 17:38:08,5.6
241901869,3905,-122.55673,45.551768,2023-01-20 17:38:13,6.2
241901869,3905,-122.556283,45.551773,2023-01-20 17:38:18,6.8
241901869,3905,-122.555855,45.551768,2023-01-20 17:38:23,6.6
241901869,3905,-122.555443,45.551762,2023-01-20 17:38:28,6.4
241901869,3905,-122.555038,45.551765,2023-01-20 17:38:33,6.0
241901869,3905,-122.554877,45.551767,2023-01-20 17:38:38,2.4
241901869,3905,-122.554672,45.55177,2023-01-20 17:38:43,3.0
241901869,3905,-122.554262,45.551768,2023-01-20 17:38:48,6.4
241901869,3905,-122.553812,45.551767,2023-01-20 17:38:53,6.8
241901869,3905,-122.553315,45.551773,2023-01-20 17:38:58,7.8
241901940,3905,-122.505302,45.526432,2023-01-20 18:39:28,4.94931129476584
241901940,3905,-122.504528,45.52642,2023-01-20 18:39:33,12.0
241901940,3905,-122.503765,45.526417,2023-01-20 18:39:38,11.8
241901940,3905,-122.502955,45.526415,2023-01-20 18:39:43,12.4
241901940,3905,-122.502152,45.526413,2023-01-20 18:39:48,12.4
241901940,3905,-122.501347,45.526408,2023-01-20 18:39:53,12.6
241901940,3905,-122.500517,45.526405,2023-01-20 18:39:58,12.8
241901940,3905,-122.499703,45.526402,2023-01-20 18:40:03,12.4
241901940,3905,-122.498875,45.526395,2023-01-20 18:40:08,13.0
241901940,3905,-122.498042,45.526372,2023-01-20 18:40:13,12.8
241901940,3905,-122.497228,45.526365,2023-01-20 18:40:18,12.6
241901940,3905,-122.496453,45.526365,2023-01-20 18:40:23,11.8
241901940,3905,-122.495772,45.526367,2023-01-20 18:40:28,10.4
241901940,3905,-122.495087,45.526367,2023-01-20 18:40:33,10.6
241901940,3905,-122.494355,45.526365,2023-01-20 18:40:38,11.4
241901940,3905,-122.493607,45.526363,2023-01-20 18:40:43,11.6
241901940,3905,-122.49285,45.526363,2023-01-20 18:40:48,11.6
241901940,3905,-122.492073,45.52636,2023-01-20 18:40:53,12.0
241901940,3905,-122.491312,45.526363,2023-01-20 18:40:58,11.8
241901940,3905,-122.490545,45.526362,2023-01-20 18:41:03,11.8
241901940,3905,-122.489757,45.52636,2023-01-20 18:41:08,12.2
241901940,3905,-122.488968,45.526362,2023-01-20 18:41:13,12.2
241901940,3905,-122.488225,45.52636,2023-01-20 18:41:18,11.4
241901940,3905,-122.487583,45.526362,2023-01-20 18:41:23,9.6
241901940,3905,-122.487067,45.52636,2023-01-20 18:41:28,8.0
241901940,3905,-122.486695,45.52636,2023-01-20 18:41:33,5.4
241901940,3905,-122.48656,45.52636,2023-01-20 18:41:38,2.0
241901940,3905,-122.486492,45.526358,2023-01-20 18:41:43,1.2
241901940,3905,-122.48618,45.52636,2023-01-20 18:41:48,5.0
241901940,3905,-122.48582,45.526348,2023-01-20 18:41:53,5.4
241901940,3905,-122.485713,45.526345,2023-01-20 18:41:58,1.4
241901940,3905,-122.484708,45.526357,2023-01-20 18:42:23,3.24
241901940,3905,-122.48411,45.526358,2023-01-20 18:42:28,9.2
241901940,3905,-122.483488,45.526357,2023-01-20 18:42:33,9.6
241901940,3905,-122.482847,45.526357,2023-01-20 18:42:38,10.0
241901940,3905,-122.482202,45.526355,2023-01-20 18:42:43,10.0
241901940,3905,-122.481512,45.526355,2023-01-20 18:42:48,10.6
241901940,3905,-122.480787,45.526353,2023-01-20 18:42:53,11.2
241901940,3905,-122.48005,45.526353,2023-01-20 18:42:58,11.4
241901940,3905,-122.479352,45.526352,2023-01-20 18:43:03,10.6
241901940,3905,-122.478705,45.52635,2023-01-20 18:43:08,10.0
241901940,3905,-122.478125,45.526317,2023-01-20 18:43:13,8.8
241901940,3905,-122.477632,45.52631,2023-01-20 18:43:18,7.4
241901940,3905,-122.477363,45.526313,2023-01-20 18:43:23,3.8
241901940,3905,-122.477323,45.526313,2023-01-20 18:43:28,0.4
241901940,3905,-122.477323,45.526313,2023-01-20 18:43:33,0.0
241901940,3905,-122.477242,45.526308,2023-01-20 18:43:38,1.4
241901940,3905,-122.4771,45.526223,2023-01-20 18:43:43,3.2
241901940,3905,-122.47709,45.525835,2023-01-20 18:43:48,9.0
241901940,3905,-122.477092,45.525293,2023-01-20 18:43:53,12.0
241901940,3905,-122.477072,45.524742,2023-01-20 18:43:58,12.0
241901940,3905,-122.47707,45.524205,2023-01-20 18:44:03,11.8
241901940,3905,-122.477078,45.523697,2023-01-20 18:44:08,11.0
241901940,3905,-122.477082,45.523232,2023-01-20 18:44:13,10.2
241901940,3905,-122.477052,45.522825,2023-01-20 18:44:18,8.6
241901940,3905,-122.477042,45.522548,2023-01-20 18:44:23,5.8
241901940,3905,-122.477043,45.522447,2023-01-20 18:44:28,1.8
241901940,3905,-122.477043,45.522415,2023-01-20 18:44:33,0.8
241901940,3905,-122.477047,45.522282,2023-01-20 18:44:38,3.2
241901940,3905,-122.47704,45.52205,2023-01-20 18:44:43,5.0
241901940,3905,-122.476797,45.521898,2023-01-20 18:44:48,5.0
241901940,3905,-122.47636,45.521882,2023-01-20 18:44:53,7.0
241901940,3905,-122.475842,45.521878,2023-01-20 18:44:58,8.2
241901940,3905,-122.47532,45.521843,2023-01-20 18:45:03,8.4
241901940,3905,-122.47472,45.521735,2023-01-20 18:45:08,9.6
241901940,3905,-122.474148,45.521602,2023-01-20 18:45:13,9.4
241901940,3905,-122.473198,45.521358,2023-01-20 18:45:23,7.6
241901940,3905,-122.473022,45.521302,2023-01-20 18:45:28,2.6
241901940,3905,-122.472985,45.52129,2023-01-20 18:45:53,0.16
241901940,3905,-122.47278,45.52123,2023-01-20 18:45:58,3.6
241901940,3905,-122.472612,45.521133,2023-01-20 18:46:02,4.25
241901940,3905,-122.47261,45.5208,2023-01-20 18:46:08,6.166666666666667
241901940,3905,-122.472628,45.520503,2023-01-20 18:46:13,6.4
