trip_id,vehicle_id
221078686.0,3625
221078814.0,3625
221078882.0,3625
221079012.0,3625
221079078.0,3625
221078751.0,3625
221078944.0,3625
221079152.0,3625
221079230.0,3625
221078675.0,3625
221021941.0,3648
221022076.0,3648
221022147.0,3648
221021969.0,3648
221022000.0,3648
221022028.0,3648
221022223.0,3648
221022059.0,3648
221021851.0,3648
221021862.0,3648
221021888.0,3648
221022292.0,3648
221021915.0,3648
220998240.0,3166
220998465.0,3166
220998683.0,3166
220998934.0,3166
220998018.0,3166
220998746.0,3166
220997868.0,3166
220998312.0,3166
220998999.0,3166
220998549.0,3166
220998098.0,3166
220998809.0,3166
220997886.0,3166
220998381.0,3166
220998617.0,3166
220998172.0,3166
220998875.0,3166
220997947.0,3166
221378408.0,4050
221378539.0,4050
221378687.0,4050
221378822.0,4050
221378947.0,4050
221378394.0,4050
221379081.0,4050
220938483.0,3039
220938757.0,3039
220939052.0,3039
220938555.0,3039
220938831.0,3039
220939124.0,3039
220938380.0,3039
220938391.0,3039
220938621.0,3039
220938900.0,3039
220939190.0,3039
220938437.0,3039
220938976.0,3039
220938687.0,3039
220939255.0,3039
220939323.0,3039
220901331.0,3605
220901389.0,3605
220901488.0,3605
220901551.0,3605
220901243.0,3605
220901265.0,3605
221431289.0,2901
221431404.0,2901
221431491.0,2901
221431595.0,2901
221431683.0,2901
221431773.0,2901
221431851.0,2901
221431204.0,2901
221431220.0,2901
221062524.0,3254
221062590.0,3254
221062648.0,3254
221062715.0,3254
221062771.0,3254
221062840.0,3254
221062889.0,3254
221062956.0,3254
221063017.0,3254
221062463.0,3254
221062950.0,3254
221063073.0,3254
221062376.0,3254
221062400.0,3254
221062457.0,3254
221897837.0,3741
221897969.0,3741
221898210.0,3741
221898456.0,3741
221898584.0,3741
221898820.0,3741
221898085.0,3741
221898331.0,3741
221897854.0,3741
221898944.0,3741
221898700.0,3741
220897434.0,3556
220897618.0,3556
220897716.0,3556
220897940.0,3556
220897953.0,3556
220897980.0,3556
220897989.0,3556
220897524.0,3556
220898014.0,3556
220897811.0,3556
220898024.0,3556
220897355.0,3556
220898052.0,3556
220898062.0,3556
220897910.0,3556
220897380.0,3556
220898089.0,3556
221444958.0,3940
221445328.0,3940
221445585.0,3940
221445852.0,3940
221446198.0,3940
221445071.0,3940
221445960.0,3940
221445717.0,3940
221446314.0,3940
221446323.0,3940
221444944.0,3940
221445456.0,3940
221445199.0,3940
221446081.0,3940
221446351.0,3940
221446410.0,3940
221038379.0,3956
221038551.0,3956
221038433.0,3956
221038608.0,3956
221038493.0,3956
221038362.0,3956
221038670.0,3956
221388016.0,3055
221388125.0,3055
221388236.0,3055
221388454.0,3055
221388559.0,3055
221387996.0,3055
221388342.0,3055
221034006.0,3921
221034151.0,3921
221034303.0,3921
221034356.0,3921
221034025.0,3921
221034205.0,3921
221034255.0,3921
221034095.0,3921
221074962.0,3560
221075275.0,3560
221075487.0,3560
221074554.0,3560
221074763.0,3560
221075065.0,3560
221074577.0,3560
221074866.0,3560
221075579.0,3560
221075380.0,3560
221075167.0,3560
221074671.0,3560
220586364.0,3235
220586623.0,3235
220586879.0,3235
220586193.0,3235
220586447.0,3235
220586203.0,3235
