trip_id,vehicle_id
233914412.0,3625
233914620.0,3625
233914840.0,3625
233915049.0,3625
233915259.0,3625
233914947.0,3625
233915152.0,3625
233915360.0,3625
233914729.0,3625
233914516.0,3625
233914394.0,3625
234229255.0,3957
234229313.0,3957
234229370.0,3957
234229423.0,3957
234229239.0,3957
234229476.0,3957
234229539.0,3957
234229591.0,3957
234208178.0,3516
234207296.0,3516
234207313.0,3516
234207437.0,3516
234207559.0,3516
234207685.0,3516
234208503.0,3516
234207942.0,3516
234207814.0,3516
234208075.0,3516
234208391.0,3516
234208287.0,3516
233761413.0,3605
233761633.0,3605
233761676.0,3605
233761454.0,3605
233761720.0,3605
233761277.0,3605
233761497.0,3605
233761760.0,3605
233761294.0,3605
233761542.0,3605
233761805.0,3605
233761333.0,3605
233761588.0,3605
233761373.0,3605
233899281.0,3254
233899537.0,3254
233899626.0,3254
233899362.0,3254
233899705.0,3254
233899453.0,3254
233899265.0,3254
233899792.0,3254
233813610.0,3741
233813658.0,3741
233813807.0,3741
233813850.0,3741
233813708.0,3741
233813750.0,3741
233813594.0,3741
233813899.0,3741
233813943.0,3741
233813991.0,3741
233814037.0,3741
233814082.0,3741
233854890.0,3540
233855141.0,3540
233855264.0,3540
233855385.0,3540
233855638.0,3540
233855019.0,3540
233855509.0,3540
233855767.0,3540
233854873.0,3540
233855892.0,3540
233873079.0,3956
233873092.0,3956
233873406.0,3956
233873571.0,3956
233873737.0,3956
233873250.0,3956
233785568.0,3055
233785552.0,3055
233785681.0,3055
233785796.0,3055
233785914.0,3055
233786037.0,3055
233786163.0,3055
233873855.0,4001
233874102.0,4001
233874353.0,4001
233874612.0,4001
233874182.0,4001
233874690.0,4001
233873936.0,4001
233874442.0,4001
233873772.0,4001
233874772.0,4001
233874016.0,4001
233874270.0,4001
233874520.0,4001
233873781.0,4001
233874846.0,4001
234244030.0,3510
234244234.0,3510
234244446.0,3510
234244555.0,3510
234243913.0,3510
234244663.0,3510
234243926.0,3510
234244130.0,3510
234244339.0,3510
234244875.0,3510
234244979.0,3510
234245048.0,3510
234244771.0,3510
234245119.0,3510
234231882.0,3101
234232008.0,3101
234232232.0,3101
234232133.0,3101
234232331.0,3101
234231863.0,3101
234232438.0,3101
234238412.0,3746
234238442.0,3746
234238473.0,3746
234238502.0,3746
234238640.0,3746
234238810.0,3746
234238267.0,3746
234238667.0,3746
234238924.0,3746
234238292.0,3746
234238532.0,3746
234238692.0,3746
234238317.0,3746
234238561.0,3746
234239037.0,3746
234238346.0,3746
234238585.0,3746
234238379.0,3746
234238613.0,3746
234238223.0,3746
234238238.0,3746
233758562.0,3571
233758600.0,3571
233758639.0,3571
233758676.0,3571
233758714.0,3571
233758080.0,3571
233758097.0,3571
233758136.0,3571
233758174.0,3571
233758209.0,3571
233758249.0,3571
233758286.0,3571
233758326.0,3571
233758361.0,3571
233758404.0,3571
233758441.0,3571
233758482.0,3571
233758518.0,3571
233887467.0,3137
233887701.0,3137
233887825.0,3137
233887343.0,3137
233887585.0,3137
233887357.0,3137
233887952.0,3137
233854264.0,3527
233854458.0,3527
233854558.0,3527
233854752.0,3527
233854360.0,3527
233854850.0,3527
233854653.0,3527
233854249.0,3527
233880695.0,4237
233880949.0,4237
233881174.0,4237
233881403.0,4237
233881629.0,4237
233881514.0,4237
233881744.0,4237
233880756.0,4237
233881278.0,4237
233881050.0,4237
233880854.0,4237
233880615.0,4237
233880636.0,4237
233916530.0,3634
233916834.0,3634
233916987.0,3634
233917158.0,3634
233916674.0,3634
233916520.0,3634
233736512.0,3028
233736602.0,3028
233736776.0,3028
233736855.0,3028
233736104.0,3028
233736339.0,3028
233736177.0,3028
233736680.0,3028
233736945.0,3028
233736427.0,3028
233736008.0,3028
233736019.0,3028
233736257.0,3028
233929359.0,3946
233929373.0,3946
233929688.0,3946
233929992.0,3946
233929532.0,3946
233929851.0,3946
233753007.0,3511
233753294.0,3511
233752538.0,3511
233752811.0,3511
233753102.0,3511
233753347.0,3511
233752631.0,3511
233752904.0,3511
233753407.0,3511
233752436.0,3511
233753203.0,3511
233752454.0,3511
233753462.0,3511
233752719.0,3511
233752499.0,3511
233925570.0,3907
233925733.0,3907
233925834.0,3907
233925625.0,3907
233925886.0,3907
233925780.0,3907
233925491.0,3907
233925510.0,3907
233925678.0,3907
233817358.0,3950
233817422.0,3950
233817604.0,3950
233817662.0,3950
233817481.0,3950
233817720.0,3950
233817285.0,3950
233817300.0,3950
233817541.0,3950
233817777.0,3950
233898231.0,3247
233898359.0,3247
233898567.0,3247
233898887.0,3247
233899093.0,3247
233898675.0,3247
233898460.0,3247
233898252.0,3247
233899199.0,3247
233898995.0,3247
233898780.0,3247
233868541.0,3928
233868590.0,3928
233868637.0,3928
233868690.0,3928
233868740.0,3928
233868795.0,3928
233868529.0,3928
233868844.0,3928
233934290.0,4039
233934516.0,4039
233934405.0,4039
233934630.0,4039
233934187.0,4039
233934741.0,4039
233934169.0,4039
233889539.0,3154
233889779.0,3154
233890024.0,3154
233890137.0,3154
233889660.0,3154
233889903.0,3154
233889523.0,3154
233801998.0,3512
233802062.0,3512
233802129.0,3512
233801789.0,3512
233801871.0,3512
233801934.0,3512
233801806.0,3512
233802193.0,3512
233802256.0,3512
233802323.0,3512
233764114.0,3729
233764350.0,3729
233764580.0,3729
233764938.0,3729
233765198.0,3729
233765222.0,3729
233764131.0,3729
233764700.0,3729
233765246.0,3729
233765272.0,3729
233764464.0,3729
233765059.0,3729
233764240.0,3729
233764821.0,3729
233765173.0,3729
233816191.0,3924
233816206.0,3924
233816425.0,3924
233816632.0,3924
233816748.0,3924
233816535.0,3924
233816316.0,3924
233816846.0,3924
233933535.0,4035
233933551.0,4035
233933744.0,4035
233933939.0,4035
233934004.0,4035
233933804.0,4035
233934079.0,4035
233933614.0,4035
233934103.0,4035
233933874.0,4035
233933678.0,4035
233746547.0,3226
233746061.0,3226
233746236.0,3226
233745886.0,3226
233746391.0,3226
233745898.0,3226
233768679.0,3909
233768785.0,3909
233768893.0,3909
233768839.0,3909
233768733.0,3909
233768952.0,3909
233768665.0,3909
233769010.0,3909
233865178.0,3732
233865326.0,3732
233865448.0,3732
233865507.0,3732
233865227.0,3732
233865375.0,3732
233865274.0,3732
233865171.0,3732
233886943.0,3134
233887167.0,3134
233887271.0,3134
233886706.0,3134
233887314.0,3134
233886731.0,3134
233887064.0,3134
233886827.0,3134
233771041.0,3925
233771053.0,3925
233771218.0,3925
233771377.0,3925
233771544.0,3925
233771697.0,3925
233775971.0,3952
233776168.0,3952
233775986.0,3952
233776228.0,3952
233776047.0,3952
233776289.0,3952
233776109.0,3952
233864903.0,3728
233864960.0,3728
233865018.0,3728
233864834.0,3728
233865081.0,3728
233864849.0,3728
233865139.0,3728
233815409.0,3905
233815421.0,3905
233815482.0,3905
233815599.0,3905
233815714.0,3905
233815774.0,3905
233815653.0,3905
233815537.0,3905
233792557.0,3143
233792758.0,3143
233792624.0,3143
233792819.0,3143
233792467.0,3143
233792489.0,3143
233792692.0,3143
233792881.0,3143
233753500.0,3529
233753577.0,3529
233753782.0,3529
233753993.0,3529
233753885.0,3529
233754101.0,3529
233753680.0,3529
233753493.0,3529
233892340.0,3220
233892384.0,3220
233892431.0,3220
233892506.0,3220
233892592.0,3220
233892681.0,3220
233892762.0,3220
233892039.0,3220
233892108.0,3220
233892184.0,3220
233892030.0,3220
233892257.0,3220
233892848.0,3220
233892928.0,3220
233439992.0,3918
233440008.0,3918
233440217.0,3918
233440416.0,3918
233440078.0,3918
233440282.0,3918
233440490.0,3918
233440147.0,3918
233440347.0,3918
233440558.0,3918
233747729.0,3261
233747912.0,3261
233748079.0,3261
233748161.0,3261
233747753.0,3261
233747990.0,3261
233748249.0,3261
233747828.0,3261
234815645.0,3959
234815879.0,3959
234816070.0,3959
234816171.0,3959
234815696.0,3959
234815979.0,3959
234816270.0,3959
234815788.0,3959
234815633.0,3959
233796573.0,3241
233796832.0,3241
233797022.0,3241
233797237.0,3241
233797306.0,3241
233797515.0,3241
233796634.0,3241
233797096.0,3241
233796893.0,3241
233796701.0,3241
233797383.0,3241
233797163.0,3241
233796960.0,3241
233796557.0,3241
233796764.0,3241
233797447.0,3241
233846933.0,3216
233846945.0,3216
233847005.0,3216
233847065.0,3216
233847131.0,3216
233847197.0,3216
233847264.0,3216
233847328.0,3216
233847397.0,3216
233847459.0,3216
233847528.0,3216
233847589.0,3216
233773123.0,3943
233773219.0,3943
233773407.0,3943
233773685.0,3943
233773892.0,3943
233774195.0,3943
233773496.0,3943
233773997.0,3943
233774289.0,3943
233773792.0,3943
233773314.0,3943
233774096.0,3943
233773111.0,3943
233773593.0,3943
233835469.0,3040
233835482.0,3040
233835578.0,3040
233835745.0,3040
233835903.0,3040
234241691.0,3017
234241888.0,3017
234242055.0,3017
234242093.0,3017
234242158.0,3017
234241702.0,3017
234241941.0,3017
234241762.0,3017
234241997.0,3017
234241824.0,3017
233564334.0,3915
233564538.0,3915
233564643.0,3915
233564851.0,3915
233564954.0,3915
233564438.0,3915
233564747.0,3915
233564318.0,3915
233917811.0,3702
233917787.0,3702
233917977.0,3702
233918127.0,3702
233918290.0,3702
233918435.0,3702
233932150.0,4028
233932335.0,4028
233932424.0,4028
233932606.0,4028
233932852.0,4028
233931965.0,4028
233932690.0,4028
233932939.0,4028
233931979.0,4028
233932241.0,4028
233932520.0,4028
233932771.0,4028
233932063.0,4028
233895161.0,3237
233895359.0,3237
233895230.0,3237
233895421.0,3237
233895073.0,3237
233895488.0,3237
233895291.0,3237
233895095.0,3237
233883377.0,3020
233883617.0,3020
233883864.0,3020
233884107.0,3020
233884146.0,3020
233883692.0,3020
233883448.0,3020
233883947.0,3020
233883284.0,3020
233883530.0,3020
233883777.0,3020
233884032.0,3020
233883303.0,3020
233883572.0,3020
,2023-01-07 19:26:49
