EVENT_NO_TRIP,EVENT_NO_STOP,OPD_DATE,VEHICLE_ID,METERS,ACT_TIME,GPS_LONGITUDE,GPS_LATITUDE,GPS_SATELLITES,GPS_HDOP
244834339,244834368,25JAN2023:00:00:00,4210,59471,66465,-122.578673,45.49436,12.0,1.0
244834339,244834368,25JAN2023:00:00:00,4210,59524,66470,-122.578672,45.494842,12.0,0.8
244834339,244834368,25JAN2023:00:00:00,4210,59572,66475,-122.578662,45.495278,12.0,1.0
244834339,244834368,25JAN2023:00:00:00,4210,59583,66480,-122.578657,45.495387,12.0,0.8
244834339,244834369,25JAN2023:00:00:00,4210,59639,66505,-122.578658,45.495885,12.0,0.8
244834339,244834369,25JAN2023:00:00:00,4210,59671,66510,-122.578653,45.496178,12.0,0.8
244834339,244834369,25JAN2023:00:00:00,4210,59687,66515,-122.57865,45.496332,12.0,0.9
244834339,244834369,25JAN2023:00:00:00,4210,59713,66520,-122.57865,45.496567,12.0,1.0
244834339,244834369,25JAN2023:00:00:00,4210,59743,66525,-122.578647,45.496838,12.0,0.8
244834339,244834369,25JAN2023:00:00:00,4210,59773,66530,-122.578643,45.497107,12.0,0.8
244834339,244834369,25JAN2023:00:00:00,4210,59808,66535,-122.578627,45.497427,12.0,0.8
244834339,244834369,25JAN2023:00:00:00,4210,59838,66540,-122.578593,45.497695,12.0,0.8
244834339,244834369,25JAN2023:00:00:00,4210,59848,66545,-122.578605,45.497798,12.0,0.8
244834339,244834370,25JAN2023:00:00:00,4210,59902,66585,-122.578645,45.498258,12.0,0.8
244834339,244834370,25JAN2023:00:00:00,4210,59954,66590,-122.578642,45.49874,12.0,0.8
244834339,244834370,25JAN2023:00:00:00,4210,60008,66595,-122.57864,45.49923,12.0,0.8
244834339,244834370,25JAN2023:00:00:00,4210,60061,66600,-122.578635,45.499713,12.0,0.8
244834339,244834370,25JAN2023:00:00:00,4210,60085,66605,-122.578623,45.499947,12.0,1.0
244834339,244834371,25JAN2023:00:00:00,4210,60141,66625,-122.57863,45.50043,12.0,0.8
244834339,244834371,25JAN2023:00:00:00,4210,60186,66630,-122.578622,45.500843,10.0,1.2
244834339,244834371,25JAN2023:00:00:00,4210,60221,66635,-122.578618,45.50117,11.0,0.9
244834339,244834371,25JAN2023:00:00:00,4210,60262,66640,-122.578618,45.501532,12.0,0.8
244834339,244834372,25JAN2023:00:00:00,4210,60321,66645,-122.578613,45.502058,12.0,0.8
244834339,244834372,25JAN2023:00:00:00,4210,60382,66650,-122.578612,45.502612,12.0,0.8
244834339,244834372,25JAN2023:00:00:00,4210,60437,66655,-122.578608,45.503118,12.0,1.0
244834339,244834372,25JAN2023:00:00:00,4210,60486,66660,-122.57861,45.503572,9.0,1.0
244834339,244834373,25JAN2023:00:00:00,4210,60520,66665,-122.578607,45.503895,9.0,1.0
244834339,244834373,25JAN2023:00:00:00,4210,60537,66670,-122.578603,45.504057,9.0,1.0
244834339,244834373,25JAN2023:00:00:00,4210,60539,66675,-122.578603,45.504088,9.0,1.0
244834339,244834373,25JAN2023:00:00:00,4210,60539,66676,-122.578603,45.504088,9.0,1.0
244834339,244834373,25JAN2023:00:00:00,4210,60539,66680,-122.578603,45.504088,9.0,1.0
244834339,244834373,25JAN2023:00:00:00,4210,60551,66685,-122.578605,45.504182,9.0,1.0
244834339,244834373,25JAN2023:00:00:00,4210,60575,66690,-122.578605,45.50439,9.0,1.0
244834339,244834373,25JAN2023:00:00:00,4210,60603,66695,-122.578605,45.504648,12.0,0.8
244834339,244834373,25JAN2023:00:00:00,4210,60638,66700,-122.578607,45.504962,12.0,0.8
244834339,244834373,25JAN2023:00:00:00,4210,60653,66705,-122.578602,45.505127,12.0,0.8
244834339,244834374,25JAN2023:00:00:00,4210,60712,66760,-122.578607,45.50561,12.0,0.8
244834339,244834374,25JAN2023:00:00:00,4210,60762,66765,-122.578608,45.506052,12.0,1.0
244834339,244834374,25JAN2023:00:00:00,4210,60818,66770,-122.578607,45.50656,12.0,0.8
244834339,244834374,25JAN2023:00:00:00,4210,60876,66775,-122.578608,45.507078,12.0,0.8
244834339,244834374,25JAN2023:00:00:00,4210,60938,66780,-122.57861,45.507645,12.0,0.8
244834339,244834374,25JAN2023:00:00:00,4210,60979,66785,-122.578603,45.50806,12.0,0.8
244834339,244834375,25JAN2023:00:00:00,4210,61035,66820,-122.578608,45.508617,12.0,0.8
244834568,244834633,25JAN2023:00:00:00,4210,120156,80485,-122.578502,45.561062,12.0,0.7
244834568,244834633,25JAN2023:00:00:00,4210,120220,80490,-122.578498,45.561645,12.0,0.7
244834568,244834633,25JAN2023:00:00:00,4210,120271,80495,-122.578492,45.562142,12.0,0.7
244834568,244834633,25JAN2023:00:00:00,4210,120298,80500,-122.578488,45.562423,12.0,0.7
244834568,244834634,25JAN2023:00:00:00,4210,120311,80545,-122.578483,45.562528,12.0,0.7
244834568,244834634,25JAN2023:00:00:00,4210,120339,80551,-122.57856,45.56277,12.0,0.8
244834568,244834634,25JAN2023:00:00:00,4210,120361,80555,-122.578867,45.56282,12.0,0.7
244834568,244834635,25JAN2023:00:00:00,4210,120435,80585,-122.57974,45.562758,12.0,0.7
244834568,244834635,25JAN2023:00:00:00,4210,120500,80590,-122.580558,45.56276,12.0,0.7
244834568,244834635,25JAN2023:00:00:00,4210,120574,80595,-122.581517,45.562757,12.0,0.7
244834568,244834635,25JAN2023:00:00:00,4210,120652,80600,-122.582512,45.562755,12.0,0.7
244834568,244834635,25JAN2023:00:00:00,4210,120737,80605,-122.583608,45.562752,12.0,0.7
244834568,244834635,25JAN2023:00:00:00,4210,120822,80610,-122.58471,45.562745,12.0,0.7
244834568,244834635,25JAN2023:00:00:00,4210,120906,80615,-122.585803,45.562745,12.0,0.7
244834568,244834636,25JAN2023:00:00:00,4210,120987,80620,-122.58687,45.562743,12.0,0.7
244834568,244834636,25JAN2023:00:00:00,4210,121060,80625,-122.587845,45.562742,12.0,0.7
244834568,244834636,25JAN2023:00:00:00,4210,121118,80630,-122.588613,45.562748,12.0,0.8
244834568,244834637,25JAN2023:00:00:00,4210,121183,80635,-122.589425,45.56275,12.0,0.7
244834568,244834637,25JAN2023:00:00:00,4210,121251,80640,-122.590325,45.562818,12.0,0.7
244834568,244834637,25JAN2023:00:00:00,4210,121293,80645,-122.590907,45.562897,12.0,0.7
244834568,244834637,25JAN2023:00:00:00,4210,121319,80650,-122.591298,45.562785,12.0,0.7
244834568,244834637,25JAN2023:00:00:00,4210,121363,80655,-122.591867,45.562745,12.0,0.7
244834568,244834637,25JAN2023:00:00:00,4210,121415,80660,-122.592535,45.56275,12.0,0.7
244834568,244834637,25JAN2023:00:00:00,4210,121458,80665,-122.593022,45.562752,12.0,0.8
244834568,244834637,25JAN2023:00:00:00,4210,121485,80670,-122.593453,45.562757,12.0,0.8
244834568,244834637,25JAN2023:00:00:00,4210,121530,80675,-122.594028,45.562783,12.0,0.8
244834568,244834637,25JAN2023:00:00:00,4210,121561,80680,-122.594423,45.562818,12.0,0.7
244834568,244834638,25JAN2023:00:00:00,4210,121626,80705,-122.595268,45.562782,12.0,0.8
244834568,244834638,25JAN2023:00:00:00,4210,121688,80710,-122.596078,45.562787,12.0,0.7
244834568,244834638,25JAN2023:00:00:00,4210,121755,80715,-122.596938,45.562792,12.0,0.7
244834568,244834639,25JAN2023:00:00:00,4210,121820,80720,-122.59778,45.562795,12.0,0.8
244834568,244834639,25JAN2023:00:00:00,4210,121889,80725,-122.59866,45.562798,12.0,0.8
244834568,244834639,25JAN2023:00:00:00,4210,121956,80730,-122.599525,45.562798,12.0,0.7
244834568,244834639,25JAN2023:00:00:00,4210,122015,80735,-122.6003,45.562808,12.0,0.7
244834568,244834639,25JAN2023:00:00:00,4210,122043,80740,-122.600658,45.562822,12.0,0.7
244834568,244834640,25JAN2023:00:00:00,4210,122049,80755,-122.600733,45.56282,12.0,0.7
244834568,244834640,25JAN2023:00:00:00,4210,122086,80760,-122.60122,45.562807,12.0,0.8
244834568,244834640,25JAN2023:00:00:00,4210,122145,80765,-122.601977,45.562802,12.0,0.8
244834568,244834640,25JAN2023:00:00:00,4210,122210,80770,-122.60282,45.562798,12.0,0.7
244834568,244834640,25JAN2023:00:00:00,4210,122274,80775,-122.603648,45.5628,12.0,0.7
244834568,244834640,25JAN2023:00:00:00,4210,122335,80780,-122.604438,45.562803,12.0,0.7
244834568,244834641,25JAN2023:00:00:00,4210,122399,80785,-122.605258,45.5628,12.0,0.7
244834568,244834641,25JAN2023:00:00:00,4210,122465,80790,-122.606105,45.562798,12.0,0.7
244834568,244834641,25JAN2023:00:00:00,4210,122530,80795,-122.60694,45.562797,12.0,0.7
244834568,244834641,25JAN2023:00:00:00,4210,122600,80800,-122.607847,45.5628,12.0,0.8
244834568,244834641,25JAN2023:00:00:00,4210,122670,80805,-122.608748,45.5628,12.0,0.7
244834568,244834641,25JAN2023:00:00:00,4210,122736,80810,-122.609605,45.562805,12.0,0.8
244834568,244834642,25JAN2023:00:00:00,4210,122809,80815,-122.610542,45.562803,12.0,0.7
244834568,244834642,25JAN2023:00:00:00,4210,122884,80820,-122.611515,45.562807,12.0,0.7
244834568,244834642,25JAN2023:00:00:00,4210,122959,80825,-122.612487,45.56281,12.0,0.7
244834568,244834642,25JAN2023:00:00:00,4210,123032,80830,-122.613432,45.562815,12.0,0.7
244834568,244834642,25JAN2023:00:00:00,4210,123103,80835,-122.614353,45.56282,12.0,0.7
244834568,244834642,25JAN2023:00:00:00,4210,123173,80840,-122.615255,45.562825,12.0,0.7
244834568,244834643,25JAN2023:00:00:00,4210,123315,80850,-122.617085,45.562832,12.0,0.7
244834568,244834643,25JAN2023:00:00:00,4210,123387,80855,-122.618028,45.562837,12.0,0.7
244834568,244834643,25JAN2023:00:00:00,4210,123458,80860,-122.618938,45.56284,12.0,0.7
244834568,244834643,25JAN2023:00:00:00,4210,123523,80865,-122.619785,45.562847,12.0,0.7
244834568,244834643,25JAN2023:00:00:00,4210,123578,80870,-122.620507,45.562847,12.0,0.7
244834568,244834643,25JAN2023:00:00:00,4210,123601,80875,-122.62082,45.562852,12.0,0.7
244834568,244834644,25JAN2023:00:00:00,4210,123666,80900,-122.621635,45.562823,12.0,0.8
244834568,244834644,25JAN2023:00:00:00,4210,123709,80905,-122.622192,45.562818,12.0,0.7
244834568,244834644,25JAN2023:00:00:00,4210,123758,80910,-122.622825,45.56281,12.0,0.7
244834568,244834644,25JAN2023:00:00:00,4210,123809,80915,-122.623478,45.56281,12.0,0.7
244834568,244834645,25JAN2023:00:00:00,4210,123862,80920,-122.624177,45.562805,12.0,0.8
244834568,244834645,25JAN2023:00:00:00,4210,123917,80925,-122.624883,45.562795,12.0,0.8
244834568,244834645,25JAN2023:00:00:00,4210,123971,80930,-122.62558,45.562783,12.0,0.7
244834568,244834645,25JAN2023:00:00:00,4210,124025,80935,-122.62628,45.562787,12.0,0.8
244834568,244834645,25JAN2023:00:00:00,4210,124082,80940,-122.627013,45.562777,12.0,0.7
244834568,244834646,25JAN2023:00:00:00,4210,124142,80945,-122.627773,45.56277,12.0,0.7
244834568,244834646,25JAN2023:00:00:00,4210,124201,80950,-122.628533,45.562765,12.0,0.7
244834568,244834647,25JAN2023:00:00:00,4210,124258,80955,-122.62928,45.562758,12.0,0.7
244834568,244834647,25JAN2023:00:00:00,4210,124311,80960,-122.629965,45.562757,12.0,0.8
244834568,244834647,25JAN2023:00:00:00,4210,124344,80965,-122.630423,45.56276,12.0,0.7
244834568,244834647,25JAN2023:00:00:00,4210,124361,80970,-122.630638,45.562758,12.0,0.7
244834568,244834647,25JAN2023:00:00:00,4210,124392,80975,-122.631047,45.56276,12.0,0.7
244834568,244834648,25JAN2023:00:00:00,4210,124443,81000,-122.631683,45.562748,12.0,0.8
244834568,244834648,25JAN2023:00:00:00,4210,124490,81005,-122.632287,45.562742,12.0,0.8
244834568,244834648,25JAN2023:00:00:00,4210,124533,81010,-122.632842,45.56274,12.0,0.7
244834568,244834648,25JAN2023:00:00:00,4210,124581,81015,-122.633463,45.562738,12.0,0.7
244834568,244834648,25JAN2023:00:00:00,4210,124625,81020,-122.634047,45.562737,12.0,0.7
244834568,244834649,25JAN2023:00:00:00,4210,124662,81025,-122.634525,45.562737,12.0,0.7
244834568,244834649,25JAN2023:00:00:00,4210,124682,81030,-122.634817,45.562742,12.0,0.9
244834568,244834649,25JAN2023:00:00:00,4210,124690,81035,-122.63492,45.562722,12.0,1.7
244834568,244834649,25JAN2023:00:00:00,4210,124706,81040,-122.63499,45.562592,12.0,0.8
244834568,244834649,25JAN2023:00:00:00,4210,124732,81045,-122.634983,45.56236,12.0,0.7
244834568,244834649,25JAN2023:00:00:00,4210,124764,81050,-122.634972,45.562072,12.0,0.9
244834568,244834649,25JAN2023:00:00:00,4210,124800,81055,-122.63496,45.561737,12.0,0.7
244834568,244834649,25JAN2023:00:00:00,4210,124838,81060,-122.634943,45.561393,12.0,0.8
244834568,244834650,25JAN2023:00:00:00,4210,124879,81065,-122.634927,45.561012,12.0,0.8
244834339,244834375,25JAN2023:00:00:00,4210,61096,66825,-122.578608,45.509168,12.0,0.8
244834339,244834375,25JAN2023:00:00:00,4210,61155,66830,-122.578608,45.509703,12.0,0.8
244834339,244834376,25JAN2023:00:00:00,4210,61282,66840,-122.578612,45.510857,12.0,0.8
244834339,244834376,25JAN2023:00:00:00,4210,61347,66845,-122.57861,45.51145,12.0,0.8
244834339,244834377,25JAN2023:00:00:00,4210,61484,66855,-122.578652,45.51269,12.0,0.8
244834339,244834377,25JAN2023:00:00:00,4210,61545,66860,-122.578683,45.513242,12.0,0.8
244834339,244834377,25JAN2023:00:00:00,4210,61598,66865,-122.57871,45.513728,12.0,0.7
244834339,244834378,25JAN2023:00:00:00,4210,61706,66875,-122.578763,45.514697,12.0,0.7
244834339,244834378,25JAN2023:00:00:00,4210,61761,66880,-122.578787,45.515193,12.0,0.7
244834339,244834378,25JAN2023:00:00:00,4210,61813,66885,-122.578812,45.515665,12.0,0.7
244834339,244834378,25JAN2023:00:00:00,4210,61843,66890,-122.57882,45.515952,12.0,0.7
244834339,244834379,25JAN2023:00:00:00,4210,61898,66915,-122.578855,45.516438,12.0,0.7
244834339,244834379,25JAN2023:00:00:00,4210,61943,66920,-122.578877,45.516842,12.0,0.8
244834339,244834379,25JAN2023:00:00:00,4210,61988,66925,-122.578903,45.517258,12.0,0.7
244834339,244834379,25JAN2023:00:00:00,4210,62033,66930,-122.578925,45.517665,12.0,0.7
244834339,244834379,25JAN2023:00:00:00,4210,62071,66935,-122.578943,45.518017,12.0,0.7
244834339,244834379,25JAN2023:00:00:00,4210,62086,66940,-122.578948,45.518167,12.0,0.7
244834339,244834380,25JAN2023:00:00:00,4210,62102,66955,-122.578957,45.518298,12.0,0.7
244834339,244834381,25JAN2023:00:00:00,4210,62143,66960,-122.578978,45.518663,12.0,0.7
244834339,244834381,25JAN2023:00:00:00,4210,62185,66965,-122.578997,45.519045,12.0,0.7
244834339,244834381,25JAN2023:00:00:00,4210,62229,66970,-122.579007,45.519437,12.0,0.7
244834339,244834382,25JAN2023:00:00:00,4210,62277,66975,-122.579005,45.519878,12.0,0.8
244834339,244834382,25JAN2023:00:00:00,4210,62329,66980,-122.579005,45.520342,12.0,0.7
244834339,244834382,25JAN2023:00:00:00,4210,62379,66985,-122.579002,45.520802,12.0,0.7
244834339,244834383,25JAN2023:00:00:00,4210,62480,66995,-122.579,45.521718,12.0,0.7
244834339,244834383,25JAN2023:00:00:00,4210,62522,67000,-122.578997,45.522113,12.0,0.7
244834339,244834383,25JAN2023:00:00:00,4210,62549,67005,-122.57899,45.522367,12.0,0.7
244834339,244834383,25JAN2023:00:00:00,4210,62559,67010,-122.578992,45.522463,12.0,0.7
244834339,244834383,25JAN2023:00:00:00,4210,62576,67015,-122.578992,45.522607,12.0,0.7
244834339,244834383,25JAN2023:00:00:00,4210,62608,67020,-122.578993,45.522893,12.0,0.7
244834339,244834384,25JAN2023:00:00:00,4210,62653,67025,-122.578997,45.523295,12.0,0.7
244834339,244834384,25JAN2023:00:00:00,4210,62694,67030,-122.578993,45.523668,12.0,0.7
244834339,244834384,25JAN2023:00:00:00,4210,62728,67035,-122.578992,45.523988,12.0,0.7
244834339,244834384,25JAN2023:00:00:00,4210,62760,67040,-122.57899,45.524283,12.0,0.7
244834339,244834384,25JAN2023:00:00:00,4210,62779,67045,-122.578982,45.524472,12.0,0.7
244834339,244834385,25JAN2023:00:00:00,4210,62826,67095,-122.578987,45.524857,12.0,0.7
244834339,244834385,25JAN2023:00:00:00,4210,62875,67100,-122.578987,45.525302,12.0,0.7
244834339,244834385,25JAN2023:00:00:00,4210,62921,67105,-122.578985,45.525722,12.0,0.7
244834339,244834385,25JAN2023:00:00:00,4210,62958,67110,-122.578985,45.526073,12.0,0.7
244834339,244834385,25JAN2023:00:00:00,4210,62990,67115,-122.578985,45.526365,12.0,0.8
244834339,244834385,25JAN2023:00:00:00,4210,63014,67120,-122.57898,45.526605,12.0,0.7
244834339,244834386,25JAN2023:00:00:00,4210,63059,67215,-122.578978,45.526968,12.0,0.7
244834339,244834386,25JAN2023:00:00:00,4210,63108,67220,-122.578978,45.527403,12.0,0.7
244834339,244834386,25JAN2023:00:00:00,4210,63159,67225,-122.578977,45.527865,12.0,0.8
244834339,244834386,25JAN2023:00:00:00,4210,63213,67230,-122.578973,45.528355,12.0,0.7
244834339,244834387,25JAN2023:00:00:00,4210,63269,67235,-122.578973,45.528863,12.0,0.8
244834339,244834387,25JAN2023:00:00:00,4210,63322,67240,-122.57897,45.52935,12.0,0.7
244834339,244834387,25JAN2023:00:00:00,4210,63375,67245,-122.578972,45.529825,12.0,0.8
244834339,244834388,25JAN2023:00:00:00,4210,63430,67250,-122.578973,45.530327,12.0,0.7
244834339,244834388,25JAN2023:00:00:00,4210,63484,67255,-122.578973,45.53082,12.0,0.8
244834339,244834388,25JAN2023:00:00:00,4210,63532,67260,-122.578973,45.531277,12.0,0.7
244834339,244834388,25JAN2023:00:00:00,4210,63558,67265,-122.578967,45.531558,12.0,0.7
244834339,244834389,25JAN2023:00:00:00,4210,63607,67285,-122.578973,45.531953,12.0,0.7
244834339,244834389,25JAN2023:00:00:00,4210,63644,67290,-122.578972,45.53237,12.0,0.7
244834339,244834389,25JAN2023:00:00:00,4210,63693,67295,-122.578937,45.532822,12.0,0.8
244834339,244834389,25JAN2023:00:00:00,4210,63740,67300,-122.578908,45.533243,12.0,0.7
244834339,244834389,25JAN2023:00:00:00,4210,63769,67305,-122.578905,45.533503,12.0,0.7
244834339,244834389,25JAN2023:00:00:00,4210,63781,67310,-122.578905,45.533603,12.0,0.7
244834339,244834390,25JAN2023:00:00:00,4210,63833,67465,-122.57895,45.534062,12.0,0.7
244834339,244834390,25JAN2023:00:00:00,4210,63882,67470,-122.578948,45.534502,12.0,0.8
244834339,244834390,25JAN2023:00:00:00,4210,63937,67475,-122.578937,45.535002,12.0,0.9
244834339,244834390,25JAN2023:00:00:00,4210,63989,67480,-122.57893,45.535475,12.0,0.7
244834339,244834390,25JAN2023:00:00:00,4210,64055,67486,-122.578923,45.536078,12.0,0.7
244834339,244834391,25JAN2023:00:00:00,4210,64153,67496,-122.578898,45.536982,12.0,0.7
244834339,244834392,25JAN2023:00:00:00,4210,64255,67522,-122.578885,45.537895,12.0,0.7
244834339,244834392,25JAN2023:00:00:00,4210,64308,67527,-122.578878,45.538383,12.0,0.7
244834339,244834392,25JAN2023:00:00:00,4210,64365,67533,-122.578868,45.538903,12.0,0.7
244834339,244834392,25JAN2023:00:00:00,4210,64400,67538,-122.578855,45.539227,12.0,0.7
244834339,244834393,25JAN2023:00:00:00,4210,64481,67569,-122.578853,45.539938,12.0,0.7
244834339,244834393,25JAN2023:00:00:00,4210,64555,67575,-122.578843,45.540605,12.0,0.7
244834339,244834393,25JAN2023:00:00:00,4210,64622,67580,-122.578832,45.541212,12.0,0.7
244834339,244834393,25JAN2023:00:00:00,4210,64682,67585,-122.578825,45.54176,12.0,0.7
244834339,244834393,25JAN2023:00:00:00,4210,64739,67590,-122.578815,45.542283,12.0,0.7
244834339,244834393,25JAN2023:00:00:00,4210,64793,67596,-122.578798,45.542795,12.0,0.7
244834339,244834396,25JAN2023:00:00:00,4210,64873,67758,-122.578783,45.543467,12.0,0.8
244834339,244834396,25JAN2023:00:00:00,4210,64929,67763,-122.578773,45.54398,12.0,0.7
244834339,244834396,25JAN2023:00:00:00,4210,64985,67768,-122.578758,45.544488,12.0,0.7
244834339,244834396,25JAN2023:00:00:00,4210,65027,67773,-122.578748,45.544907,12.0,0.7
244834339,244834397,25JAN2023:00:00:00,4210,65119,67809,-122.578737,45.545705,12.0,0.8
244834339,244834397,25JAN2023:00:00:00,4210,65173,67814,-122.578728,45.546198,12.0,0.7
244834339,244834397,25JAN2023:00:00:00,4210,65225,67819,-122.578722,45.546675,12.0,0.7
244834339,244834398,25JAN2023:00:00:00,4210,65275,67824,-122.578715,45.547132,12.0,0.7
244834339,244834398,25JAN2023:00:00:00,4210,65321,67829,-122.578703,45.547557,12.0,0.7
244834339,244834398,25JAN2023:00:00:00,4210,65349,67834,-122.578692,45.547852,12.0,0.7
244834339,244834399,25JAN2023:00:00:00,4210,65445,67899,-122.578682,45.548762,12.0,0.7
244834339,244834399,25JAN2023:00:00:00,4210,65508,67904,-122.578672,45.549332,12.0,0.7
244834339,244834400,25JAN2023:00:00:00,4210,65570,67909,-122.578662,45.549897,12.0,0.8
244834339,244834400,25JAN2023:00:00:00,4210,65635,67914,-122.57865,45.550492,12.0,0.7
244834339,244834400,25JAN2023:00:00:00,4210,65698,67919,-122.578642,45.551063,12.0,0.7
244834568,244834650,25JAN2023:00:00:00,4210,124918,81070,-122.634918,45.560647,12.0,0.9
244834568,244834650,25JAN2023:00:00:00,4210,124942,81075,-122.634908,45.560403,12.0,0.7
244834568,244834650,25JAN2023:00:00:00,4210,124947,81080,-122.634903,45.560367,12.0,0.7
244834568,244834650,25JAN2023:00:00:00,4210,124973,81085,-122.634902,45.560143,12.0,0.7
244834568,244834650,25JAN2023:00:00:00,4210,125005,81090,-122.634895,45.559852,12.0,0.7
244834568,244834650,25JAN2023:00:00:00,4210,125039,81095,-122.634892,45.559538,12.0,0.7
244834568,244834650,25JAN2023:00:00:00,4210,125068,81100,-122.634893,45.559262,12.0,0.7
244834568,244834650,25JAN2023:00:00:00,4210,125080,81105,-122.634897,45.559133,12.0,0.7
244834568,244834650,25JAN2023:00:00:00,4210,125093,81111,-122.634967,45.559038,12.0,1.4
244834568,244834650,25JAN2023:00:00:00,4210,125120,81115,-122.635293,45.559018,12.0,0.7
244834568,244834651,25JAN2023:00:00:00,4210,125151,81120,-122.635712,45.559027,12.0,0.8
244834568,244834651,25JAN2023:00:00:00,4210,125185,81125,-122.636147,45.559032,12.0,0.7
244834568,244834651,25JAN2023:00:00:00,4210,125225,81130,-122.636665,45.559035,12.0,0.7
244834568,244834651,25JAN2023:00:00:00,4210,125268,81135,-122.637227,45.559043,12.0,0.7
